Invoice_ID,Distributor_ID,Priority,Invoice_Amount_LKR,Submission_Timestamp,Stage1_Approver,Stage1_Wait_min,Stage1_Service_min,Stage1_Outcome,Stage2_Approver,Stage2_Wait_min,Stage2_Service_min,Final_Status,Total_Turnaround_min,Is_Month_End_Period
INV-00879,DIST-004,Normal,402937.9,2026-06-23 16:02:38,Reviewer-B,0.0,5.59,Proceed,Manager-Y,0.0,15.4,Approved,20.99,False
INV-00880,DIST-001,Normal,219340.07,2026-06-23 16:22:34,Reviewer-C,0.0,2.16,Proceed,Manager-Y,0.0,4.4,Rejected,6.56,False
INV-00881,DIST-010,Normal,156569.53,2026-06-23 16:32:24,Reviewer-A,0.0,4.07,Proceed,Manager-X,0.0,6.0,Approved,10.07,False
INV-00882,DIST-007,Normal,124817.4,2026-06-23 16:47:16,Reviewer-B,0.0,0.27,Proceed,Manager-Y,0.0,19.51,Approved,19.78,False
INV-00883,DIST-005,Normal,767859.81,2026-06-24 08:31:16,Reviewer-A,0.0,10.62,Returned,,,,Returned to Distributor,10.62,False
INV-00884,DIST-007,Normal,759307.68,2026-06-24 08:40:00,Reviewer-B,0.0,31.29,Proceed,Manager-X,0.0,1.56,Approved,32.85,False
INV-00885,DIST-008,Normal,49972.75,2026-06-24 08:52:52,Reviewer-C,0.0,1.57,Proceed,Manager-Y,0.0,2.86,Approved,4.43,False
INV-00886,DIST-008,Normal,39468.99,2026-06-24 08:59:45,Reviewer-A,0.0,7.41,Proceed,Manager-Y,0.0,6.45,Approved,13.86,False
INV-00887,DIST-002,Normal,300415.64,2026-06-24 09:23:56,Reviewer-C,0.0,2.01,Proceed,Manager-X,0.0,13.17,Approved,15.17,False
INV-00888,DIST-011,Normal,499897.4,2026-06-24 09:33:53,Reviewer-A,0.0,21.37,Proceed,Manager-Y,0.0,8.04,Approved,29.41,False
INV-00889,DIST-008,High,576987.7,2026-06-24 09:34:50,Reviewer-B,0.0,0.13,Proceed,Manager-X,4.15,9.22,Approved,13.49,False
INV-00890,DIST-002,Normal,712245.74,2026-06-24 09:45:33,Reviewer-C,0.0,0.51,Proceed,Manager-X,2.27,10.24,Approved,13.02,False
INV-00891,DIST-010,Normal,561015.33,2026-06-24 10:22:49,Reviewer-B,0.0,0.27,Proceed,Manager-X,0.0,5.73,Rejected,6.0,False
INV-00892,DIST-010,High,114275.57,2026-06-24 12:06:22,Reviewer-C,0.0,7.76,Proceed,Manager-Y,0.0,12.92,Approved,20.68,False
INV-00893,DIST-010,Normal,327275.34,2026-06-24 12:15:52,Reviewer-A,0.0,1.18,Returned,,,,Returned to Distributor,1.18,False
INV-00894,DIST-002,Normal,22332.67,2026-06-24 12:39:57,Reviewer-B,0.0,2.95,Proceed,Manager-X,0.0,9.9,Rejected,12.85,False
INV-00895,DIST-005,Normal,419764.11,2026-06-24 12:41:57,Reviewer-C,0.0,9.85,Proceed,Manager-Y,0.0,10.97,Approved,20.82,False
INV-00896,DIST-006,Normal,438191.98,2026-06-24 12:55:06,Reviewer-A,0.0,13.0,Proceed,Manager-X,0.0,7.87,Approved,20.86,False
INV-00897,DIST-006,Normal,523718.28,2026-06-24 13:12:03,Reviewer-B,0.0,3.33,Proceed,Manager-Y,0.0,3.97,Approved,7.3,False
INV-00898,DIST-011,High,608021.98,2026-06-24 13:15:06,Reviewer-C,0.0,3.6,Proceed,Manager-X,0.0,0.71,Approved,4.3,False
INV-00899,DIST-008,High,258832.3,2026-06-24 13:16:05,Reviewer-A,0.0,5.53,Proceed,Manager-Y,0.0,2.31,Approved,7.84,False
INV-00900,DIST-009,Normal,69669.98,2026-06-24 13:26:10,Reviewer-B,0.0,0.68,Proceed,Manager-X,0.0,0.94,Approved,1.63,False
INV-00901,DIST-005,Normal,305361.7,2026-06-24 13:36:15,Reviewer-C,0.0,8.78,Proceed,Manager-Y,0.0,12.82,Approved,21.6,False
INV-00902,DIST-007,Normal,43243.62,2026-06-24 13:54:46,Reviewer-A,0.0,7.31,Proceed,Manager-X,0.0,12.23,Approved,19.55,False
INV-00903,DIST-005,High,293427.55,2026-06-24 14:01:56,Reviewer-B,0.0,7.97,Proceed,Manager-Y,0.0,0.66,Rejected,8.63,False
INV-00904,DIST-011,Normal,94849.41,2026-06-24 14:05:32,Reviewer-C,0.0,0.04,Proceed,Manager-Y,4.99,1.79,Approved,6.82,False
INV-00905,DIST-011,Normal,821104.22,2026-06-24 14:19:40,Reviewer-A,0.0,4.0,Proceed,Manager-Y,0.0,34.64,Approved,38.64,False
INV-00906,DIST-012,Normal,575461.43,2026-06-24 14:33:07,Reviewer-C,0.0,0.55,Proceed,Manager-X,0.0,2.01,Approved,2.56,False
INV-00907,DIST-004,Normal,730865.17,2026-06-24 14:47:24,Reviewer-B,0.0,6.28,Proceed,Manager-X,0.0,5.44,Approved,11.71,False
INV-00908,DIST-004,Normal,77749.05,2026-06-24 15:06:08,Reviewer-A,0.0,0.96,Proceed,Manager-Y,0.0,1.18,Approved,2.14,False
INV-00909,DIST-008,Normal,819467.51,2026-06-24 15:22:14,Reviewer-C,0.0,11.79,Proceed,Manager-X,0.0,2.14,Approved,13.92,False
INV-00910,DIST-001,Normal,287103.3,2026-06-24 15:43:46,Reviewer-B,0.0,11.29,Proceed,Manager-Y,0.0,5.1,Approved,16.39,False
INV-00911,DIST-012,Normal,473387.32,2026-06-24 15:54:09,Reviewer-A,0.0,4.01,Proceed,Manager-X,0.0,8.49,Approved,12.5,False
INV-00912,DIST-008,Normal,200960.39,2026-06-24 16:07:46,Reviewer-C,0.0,0.12,Proceed,Manager-Y,0.0,7.65,Approved,7.77,False
INV-00913,DIST-008,Normal,103814.93,2026-06-24 16:20:19,Reviewer-B,0.0,6.23,Proceed,Manager-X,0.0,5.44,Approved,11.68,False
INV-00914,DIST-008,Normal,295551.04,2026-06-24 16:35:51,Reviewer-A,0.0,1.49,Returned,,,,Returned to Distributor,1.49,False
INV-00915,DIST-010,Normal,726168.45,2026-06-24 16:40:49,Reviewer-C,0.0,3.79,Returned,,,,Returned to Distributor,3.79,False
INV-00916,DIST-007,Normal,816033.85,2026-06-24 16:56:14,Reviewer-B,0.0,6.71,Proceed,Manager-Y,0.0,15.1,Approved,21.81,False
INV-00917,DIST-005,Normal,588639.43,2026-06-25 08:11:40,Reviewer-A,0.0,3.96,Proceed,Manager-X,0.0,1.61,Approved,5.57,False
INV-00918,DIST-008,Normal,261585.85,2026-06-25 08:30:35,Reviewer-B,0.0,0.29,Proceed,Manager-Y,0.0,20.21,Approved,20.5,False
INV-00919,DIST-009,Normal,32014.66,2026-06-25 08:32:40,Reviewer-C,0.0,3.38,Proceed,Manager-X,0.0,1.22,Approved,4.6,False
INV-00920,DIST-006,Normal,668228.5,2026-06-25 08:36:14,Reviewer-A,0.0,8.82,Proceed,Manager-X,0.0,21.53,Approved,30.35,False
INV-00921,DIST-010,Normal,570715.58,2026-06-25 09:01:04,Reviewer-B,0.0,15.67,Proceed,Manager-Y,0.0,5.8,Approved,21.48,False
INV-00922,DIST-002,Normal,665496.27,2026-06-25 09:02:29,Reviewer-C,0.0,11.73,Proceed,Manager-X,0.0,7.85,Approved,19.58,False
INV-00923,DIST-002,High,740884.71,2026-06-25 09:04:40,Reviewer-A,0.0,0.82,Proceed,Manager-X,16.57,4.7,Approved,22.09,False
INV-00924,DIST-002,Normal,135379.89,2026-06-25 09:20:30,Reviewer-A,0.0,10.26,Proceed,Manager-Y,0.0,2.14,Rejected,12.4,False
INV-00925,DIST-001,Normal,212292.07,2026-06-25 09:38:06,Reviewer-C,0.0,2.51,Proceed,Manager-X,0.0,0.85,Approved,3.35,False
INV-00926,DIST-006,Normal,536877.14,2026-06-25 09:54:58,Reviewer-B,0.0,8.4,Proceed,Manager-Y,0.0,14.7,Approved,23.1,False
INV-00927,DIST-007,High,763865.14,2026-06-25 10:01:41,Reviewer-A,0.0,3.48,Proceed,Manager-X,0.0,23.24,Approved,26.72,False
INV-00928,DIST-012,High,686278.6,2026-06-25 10:19:20,Reviewer-C,0.0,0.43,Proceed,Manager-Y,0.0,32.42,Approved,32.84,False
INV-00929,DIST-001,Normal,562848.87,2026-06-25 10:20:05,Reviewer-B,0.0,13.97,Proceed,Manager-X,0.0,9.49,Approved,23.45,False
INV-00930,DIST-009,Normal,826898.67,2026-06-25 10:33:03,Reviewer-A,0.0,13.02,Proceed,Manager-X,0.0,19.64,Approved,32.66,False
INV-00931,DIST-006,Normal,11677.39,2026-06-25 10:37:34,Reviewer-C,0.0,4.5,Returned,,,,Returned to Distributor,4.5,False
INV-00932,DIST-008,High,549078.05,2026-06-25 10:52:02,Reviewer-B,0.0,4.7,Proceed,Manager-Y,0.0,4.71,Approved,9.41,False
INV-00933,DIST-011,Normal,346807.32,2026-06-25 11:12:04,Reviewer-C,0.0,2.15,Proceed,Manager-Y,0.0,3.87,Approved,6.02,False
INV-00934,DIST-003,Normal,444796.9,2026-06-25 11:28:14,Reviewer-A,0.0,1.44,Proceed,Manager-X,0.0,3.56,Approved,5.0,False
INV-00935,DIST-001,Normal,28568.09,2026-06-25 11:40:21,Reviewer-B,0.0,5.39,Proceed,Manager-Y,0.0,14.14,Approved,19.52,False
INV-00936,DIST-002,Normal,623528.31,2026-06-25 12:32:26,Reviewer-C,0.0,1.8,Proceed,Manager-X,0.0,1.26,Approved,3.06,False
INV-00937,DIST-008,Normal,256777.14,2026-06-25 13:06:28,Reviewer-A,0.0,3.62,Returned,,,,Returned to Distributor,3.62,False
INV-00938,DIST-010,High,482929.66,2026-06-25 13:26:06,Reviewer-B,0.0,4.74,Proceed,Manager-Y,0.0,7.31,Approved,12.05,False
INV-00939,DIST-012,Normal,488987.05,2026-06-25 13:30:07,Reviewer-C,0.0,2.85,Proceed,Manager-X,0.0,1.06,Approved,3.9,False
INV-00940,DIST-006,Normal,388891.6,2026-06-25 13:32:41,Reviewer-A,0.0,3.33,Proceed,Manager-X,0.0,0.92,Approved,4.25,False
INV-00941,DIST-004,Normal,382008.65,2026-06-25 13:34:21,Reviewer-B,0.0,4.48,Proceed,Manager-X,0.0,6.95,Approved,11.43,False
INV-00942,DIST-008,High,542809.67,2026-06-25 13:38:02,Reviewer-C,0.0,5.61,Returned,,,,Returned to Distributor,5.61,False
INV-00943,DIST-007,Normal,701121.0,2026-06-25 13:53:49,Reviewer-A,0.0,0.82,Proceed,Manager-Y,0.0,1.32,Approved,2.13,False
INV-00944,DIST-002,Normal,591827.75,2026-06-25 14:17:42,Reviewer-B,0.0,0.2,Proceed,Manager-X,0.0,7.78,Approved,7.98,False
INV-00945,DIST-007,Normal,98234.06,2026-06-25 14:19:13,Reviewer-C,0.0,2.05,Proceed,Manager-Y,0.0,1.19,Approved,3.24,False
INV-00946,DIST-005,Normal,415607.08,2026-06-25 14:24:51,Reviewer-A,0.0,0.92,Proceed,Manager-Y,0.0,0.47,Approved,1.39,False
INV-00947,DIST-004,Normal,159700.18,2026-06-25 14:51:14,Reviewer-B,0.0,0.01,Proceed,Manager-X,0.0,0.66,Approved,0.68,False
INV-00948,DIST-005,High,483070.56,2026-06-25 14:59:06,Reviewer-C,0.0,7.3,Proceed,Manager-Y,0.0,10.28,Approved,17.58,False
INV-00949,DIST-009,Normal,542808.92,2026-06-25 15:16:20,Reviewer-A,0.0,6.6,Proceed,Manager-X,0.0,12.36,Approved,18.97,False
INV-00950,DIST-010,Normal,351135.94,2026-06-25 15:28:05,Reviewer-B,0.0,3.02,Proceed,Manager-Y,0.0,30.13,Approved,33.15,False
INV-00951,DIST-011,Normal,79807.76,2026-06-25 15:44:04,Reviewer-C,0.0,0.15,Proceed,Manager-X,0.0,14.03,Approved,14.18,False
INV-00952,DIST-011,Normal,477653.14,2026-06-25 15:56:30,Reviewer-A,0.0,5.79,Proceed,Manager-X,0.0,0.52,Approved,6.3,False
INV-00953,DIST-008,Normal,429729.79,2026-06-25 15:59:01,Reviewer-B,0.0,6.44,Proceed,Manager-Y,0.0,31.16,Approved,37.6,False
INV-00954,DIST-012,Normal,713885.24,2026-06-25 16:01:47,Reviewer-C,0.0,0.53,Proceed,Manager-X,0.49,3.67,Approved,4.69,False
INV-00955,DIST-001,Normal,292263.29,2026-06-25 16:09:54,Reviewer-A,0.0,0.15,Proceed,Manager-X,0.0,4.57,Approved,4.72,False
INV-00956,DIST-009,Normal,147091.81,2026-06-25 16:56:43,Reviewer-C,0.0,1.77,Proceed,Manager-X,0.0,3.48,Approved,5.25,False
INV-00957,DIST-010,Normal,817149.22,2026-06-25 16:58:56,Reviewer-B,0.0,7.5,Proceed,Manager-Y,0.0,0.99,Approved,8.48,False
INV-00958,DIST-002,Normal,48837.01,2026-06-26 08:01:16,Reviewer-A,0.0,5.45,Proceed,Manager-X,0.0,6.75,Approved,12.2,True
INV-00959,DIST-005,Normal,56234.02,2026-06-26 08:14:03,Reviewer-B,0.0,3.14,Proceed,Manager-Y,0.0,4.97,Approved,8.11,True
INV-00960,DIST-005,Normal,473193.6,2026-06-26 08:23:22,Reviewer-C,0.0,0.64,Proceed,Manager-X,0.0,10.02,Approved,10.66,True
INV-00961,DIST-008,Normal,75902.56,2026-06-26 08:26:58,Reviewer-A,0.0,1.36,Returned,,,,Returned to Distributor,1.36,True
INV-00962,DIST-003,Normal,665809.99,2026-06-26 08:28:58,Reviewer-B,0.0,3.31,Returned,,,,Returned to Distributor,3.31,True
INV-00963,DIST-001,High,691683.94,2026-06-26 08:31:33,Reviewer-C,0.0,4.65,Proceed,Manager-Y,0.0,1.48,Approved,6.13,True
INV-00964,DIST-005,Normal,510198.25,2026-06-26 08:42:28,Reviewer-A,0.0,2.87,Proceed,Manager-X,0.0,9.5,Approved,12.37,True
INV-00965,DIST-001,Normal,141396.78,2026-06-26 08:45:32,Reviewer-B,0.0,0.44,Proceed,Manager-Y,0.0,11.39,Approved,11.82,True
INV-00966,DIST-005,Normal,747146.0,2026-06-26 08:51:04,Reviewer-C,0.0,4.22,Proceed,Manager-X,0.0,20.46,Rejected,24.68,True
INV-00967,DIST-012,Normal,387546.78,2026-06-26 08:55:23,Reviewer-A,0.0,24.46,Proceed,Manager-Y,0.0,5.85,Approved,30.31,True
INV-00968,DIST-012,High,117998.25,2026-06-26 08:55:27,Reviewer-B,0.0,4.5,Proceed,Manager-X,15.78,0.08,Approved,20.36,True
INV-00969,DIST-012,Normal,599288.23,2026-06-26 08:58:56,Reviewer-C,0.0,4.63,Proceed,Manager-X,12.25,9.95,Approved,26.83,True
INV-00970,DIST-011,Normal,381174.37,2026-06-26 08:59:04,Reviewer-B,0.89,21.46,Proceed,Manager-Y,4.27,8.74,Approved,35.36,True
INV-00971,DIST-012,Normal,836307.2,2026-06-26 09:06:54,Reviewer-C,0.0,2.78,Proceed,Manager-X,16.09,0.09,Approved,18.96,True
INV-00972,DIST-011,Normal,783581.89,2026-06-26 09:12:59,Reviewer-C,0.0,0.57,Proceed,Manager-X,12.3,3.43,Approved,16.3,True
INV-00973,DIST-008,Normal,822365.55,2026-06-26 09:14:08,Reviewer-C,0.0,4.07,Proceed,Manager-X,11.08,8.85,Approved,24.01,True
INV-00974,DIST-011,High,339692.82,2026-06-26 09:31:55,Reviewer-C,0.0,4.04,Proceed,Manager-Y,0.0,6.48,Approved,10.52,True
INV-00975,DIST-011,Normal,514511.8,2026-06-26 09:35:30,Reviewer-A,0.0,5.32,Proceed,Manager-X,0.0,1.29,Rejected,6.62,True
INV-00976,DIST-009,Normal,620919.54,2026-06-26 09:43:47,Reviewer-B,0.0,11.29,Proceed,Manager-X,0.0,33.25,Approved,44.54,True
INV-00977,DIST-011,Normal,478298.0,2026-06-26 09:47:52,Reviewer-C,0.0,16.67,Proceed,Manager-Y,0.0,27.23,Approved,43.9,True
INV-00978,DIST-007,Normal,718468.61,2026-06-26 09:59:50,Reviewer-A,0.0,0.78,Proceed,Manager-X,27.71,6.5,Approved,34.99,True
INV-00979,DIST-012,Normal,194743.23,2026-06-26 10:00:02,Reviewer-B,0.0,3.27,Proceed,Manager-Y,28.47,0.05,Approved,31.79,True
INV-00980,DIST-010,High,687483.61,2026-06-26 10:00:24,Reviewer-A,0.22,1.23,Proceed,Manager-Y,29.97,25.56,Approved,56.98,True
INV-00981,DIST-006,Normal,267630.95,2026-06-26 10:01:20,Reviewer-A,0.51,0.61,Proceed,Manager-X,32.37,15.68,Approved,49.17,True
INV-00982,DIST-006,Normal,715228.91,2026-06-26 10:05:33,Reviewer-A,0.0,3.85,Returned,,,,Returned to Distributor,3.85,True
INV-00983,DIST-006,Normal,444125.41,2026-06-26 10:13:13,Reviewer-B,0.0,0.45,Proceed,Manager-X,36.84,5.48,Approved,42.78,True
INV-00984,DIST-002,Normal,77276.82,2026-06-26 10:15:45,Reviewer-C,0.0,0.2,Proceed,Manager-X,40.04,17.88,Approved,58.12,True
INV-00985,DIST-008,Normal,51296.56,2026-06-26 10:16:20,Reviewer-A,0.0,3.39,Proceed,Manager-Y,37.65,0.55,Approved,41.59,True
INV-00986,DIST-007,Normal,85976.56,2026-06-26 10:24:28,Reviewer-B,0.0,1.59,Proceed,Manager-Y,31.87,10.24,Approved,43.7,True
INV-00987,DIST-007,Normal,748547.75,2026-06-26 10:26:32,Reviewer-C,0.0,2.49,Returned,,,,Returned to Distributor,2.49,True
INV-00988,DIST-008,Normal,442044.89,2026-06-26 10:33:05,Reviewer-A,0.0,0.69,Proceed,Manager-Y,34.39,11.87,Approved,46.95,True
INV-00989,DIST-010,Normal,111454.47,2026-06-26 10:40:57,Reviewer-B,0.0,2.63,Proceed,Manager-X,30.28,9.21,Approved,42.13,True
INV-00990,DIST-001,Normal,56115.05,2026-06-26 10:41:35,Reviewer-C,0.0,3.43,Returned,,,,Returned to Distributor,3.43,True
INV-00991,DIST-005,Normal,498197.7,2026-06-26 10:47:37,Reviewer-A,0.0,0.94,Proceed,Manager-Y,31.48,8.78,Approved,41.2,True
INV-00992,DIST-009,Normal,500541.73,2026-06-26 11:02:41,Reviewer-B,0.0,0.35,Proceed,Manager-X,20.05,17.13,Approved,37.54,True
INV-00993,DIST-004,Normal,830151.6,2026-06-26 11:05:02,Reviewer-C,0.0,1.35,Proceed,Manager-Y,22.44,1.99,Approved,25.78,True
INV-00994,DIST-008,Normal,511799.15,2026-06-26 11:10:04,Reviewer-A,0.0,5.18,Returned,,,,Returned to Distributor,5.18,True
INV-00995,DIST-007,Normal,282683.1,2026-06-26 11:14:10,Reviewer-B,0.0,12.53,Returned,,,,Returned to Distributor,12.53,True
INV-00996,DIST-001,Normal,544758.16,2026-06-26 11:17:07,Reviewer-C,0.0,3.77,Proceed,Manager-Y,9.93,6.23,Approved,19.92,True
INV-00997,DIST-012,Normal,322645.47,2026-06-26 11:24:20,Reviewer-A,0.0,10.5,Proceed,Manager-Y,2.21,0.09,Approved,12.8,True
INV-00998,DIST-003,Normal,250536.9,2026-06-26 11:27:48,Reviewer-C,0.0,5.29,Proceed,Manager-Y,4.04,0.43,Approved,9.75,True
INV-00999,DIST-003,Normal,190008.56,2026-06-26 11:28:45,Reviewer-B,0.0,1.15,Proceed,Manager-Y,7.66,2.68,Approved,11.49,True
INV-01000,DIST-005,Normal,774498.36,2026-06-26 11:29:34,Reviewer-B,0.32,6.79,Proceed,Manager-X,3.53,14.71,Approved,25.35,True
INV-01001,DIST-005,Normal,390492.11,2026-06-26 11:41:22,Reviewer-C,0.0,2.79,Proceed,Manager-Y,0.0,7.11,Approved,9.91,True
INV-01002,DIST-007,Normal,747237.72,2026-06-26 11:45:33,Reviewer-A,0.0,0.94,Returned,,,,Returned to Distributor,0.94,True
INV-01003,DIST-004,Normal,455008.73,2026-06-26 11:52:20,Reviewer-B,0.0,2.3,Proceed,Manager-Y,0.0,9.6,Approved,11.9,True
INV-01004,DIST-010,Normal,164791.33,2026-06-26 11:58:30,Reviewer-C,0.0,9.35,Proceed,Manager-X,0.0,0.52,Approved,9.87,True
INV-01005,DIST-009,High,823284.74,2026-06-26 12:07:21,Reviewer-A,0.0,1.13,Proceed,Manager-Y,0.0,5.14,Approved,6.26,True
INV-01006,DIST-009,High,332957.89,2026-06-26 12:07:38,Reviewer-B,0.0,6.68,Proceed,Manager-X,0.0,5.91,Approved,12.58,True
INV-01007,DIST-009,Normal,591860.67,2026-06-26 12:12:59,Reviewer-C,0.0,4.1,Proceed,Manager-Y,0.0,4.87,Approved,8.96,True
INV-01008,DIST-001,High,180083.66,2026-06-26 12:16:44,Reviewer-A,0.0,2.89,Proceed,Manager-X,0.6,1.99,Approved,5.48,True
INV-01009,DIST-003,Normal,795496.58,2026-06-26 12:18:46,Reviewer-B,0.0,4.8,Proceed,Manager-Y,0.0,0.83,Approved,5.63,True
INV-01010,DIST-010,Normal,39765.77,2026-06-26 12:20:37,Reviewer-C,0.0,2.46,Proceed,Manager-X,0.0,5.38,Approved,7.84,True
INV-01011,DIST-005,Normal,328103.43,2026-06-26 12:23:34,Reviewer-A,0.0,1.6,Proceed,Manager-Y,0.0,4.23,Approved,5.82,True
INV-01012,DIST-009,Normal,466920.85,2026-06-26 12:31:30,Reviewer-C,0.0,1.94,Proceed,Manager-X,0.0,1.2,Approved,3.14,True
INV-01013,DIST-006,Normal,171166.14,2026-06-26 12:34:53,Reviewer-B,0.0,2.16,Proceed,Manager-Y,0.0,10.93,Approved,13.09,True
INV-01014,DIST-003,Normal,848652.31,2026-06-26 12:40:07,Reviewer-A,0.0,8.08,Returned,,,,Returned to Distributor,8.08,True
INV-01015,DIST-005,Normal,243159.25,2026-06-26 12:40:09,Reviewer-C,0.0,34.55,Returned,,,,Returned to Distributor,34.55,True
INV-01016,DIST-011,Normal,15047.66,2026-06-26 12:47:33,Reviewer-B,0.0,27.21,Returned,,,,Returned to Distributor,27.21,True
INV-01017,DIST-004,Normal,196752.73,2026-06-26 12:56:09,Reviewer-A,0.0,3.86,Proceed,Manager-X,0.0,14.65,Approved,18.51,True
INV-01018,DIST-008,Normal,292857.34,2026-06-26 13:01:38,Reviewer-A,0.0,11.22,Proceed,Manager-Y,0.0,27.04,Approved,38.26,True
INV-01019,DIST-009,Normal,30437.94,2026-06-26 13:04:07,Reviewer-A,8.74,12.42,Proceed,Manager-X,0.0,12.72,Approved,33.88,True
INV-01020,DIST-006,Normal,292149.79,2026-06-26 13:08:43,Reviewer-C,5.98,6.95,Proceed,Manager-X,16.34,14.33,Approved,43.59,True
INV-01021,DIST-001,Normal,484602.93,2026-06-26 13:10:25,Reviewer-B,4.34,0.9,Returned,,,,Returned to Distributor,5.24,True
INV-01022,DIST-010,Normal,537214.21,2026-06-26 13:32:32,Reviewer-B,0.0,5.62,Proceed,Manager-Y,1.75,37.25,Approved,44.61,True
INV-01023,DIST-009,Normal,331536.6,2026-06-26 13:34:39,Reviewer-C,0.0,2.39,Returned,,,,Returned to Distributor,2.39,True
INV-01024,DIST-005,Normal,83789.07,2026-06-26 13:39:01,Reviewer-A,0.0,4.83,Proceed,Manager-X,8.47,11.1,Approved,24.4,True
INV-01025,DIST-002,Normal,775086.79,2026-06-26 13:39:54,Reviewer-C,0.0,1.38,Proceed,Manager-X,22.13,7.06,Approved,30.57,True
INV-01026,DIST-001,High,150192.73,2026-06-26 13:41:53,Reviewer-B,0.0,2.54,Proceed,Manager-X,26.06,0.95,Approved,29.55,True
INV-01027,DIST-002,High,333699.0,2026-06-26 13:44:40,Reviewer-C,0.0,1.11,Proceed,Manager-X,25.65,2.99,Approved,29.75,True
INV-01028,DIST-003,High,515134.48,2026-06-26 13:49:21,Reviewer-A,0.0,4.25,Proceed,Manager-X,20.82,9.32,Approved,34.39,True
INV-01029,DIST-003,Normal,381643.19,2026-06-26 13:49:23,Reviewer-B,0.0,5.57,Proceed,Manager-Y,22.19,3.79,Approved,31.55,True
INV-01030,DIST-008,Normal,491832.18,2026-06-26 13:52:16,Reviewer-C,0.0,2.04,Returned,,,,Returned to Distributor,2.04,True
INV-01031,DIST-012,Normal,717030.36,2026-06-26 13:54:53,Reviewer-A,0.0,2.98,Proceed,Manager-Y,23.07,18.01,Approved,44.06,True
INV-01032,DIST-010,Normal,624591.14,2026-06-26 13:55:44,Reviewer-C,0.0,14.5,Proceed,Manager-X,13.5,7.99,Approved,35.99,True
INV-01033,DIST-004,Normal,753282.84,2026-06-26 14:08:13,Reviewer-B,0.0,12.85,Proceed,Manager-X,10.66,10.44,Approved,33.95,True
INV-01034,DIST-004,Normal,772882.32,2026-06-26 14:13:46,Reviewer-A,0.0,8.61,Proceed,Manager-Y,16.56,4.37,Approved,29.54,True
INV-01035,DIST-006,Normal,351531.18,2026-06-26 14:16:47,Reviewer-C,0.0,1.39,Proceed,Manager-X,23.99,0.26,Approved,25.64,True
INV-01036,DIST-008,Normal,327076.45,2026-06-26 14:21:37,Reviewer-C,0.0,11.62,Proceed,Manager-X,9.19,0.1,Approved,20.91,True
INV-01037,DIST-006,Normal,571399.76,2026-06-26 14:32:17,Reviewer-B,0.0,3.71,Proceed,Manager-X,6.53,10.17,Approved,20.41,True
INV-01038,DIST-008,Normal,698260.55,2026-06-26 14:34:45,Reviewer-A,0.0,1.12,Proceed,Manager-Y,7.44,1.01,Approved,9.57,True
INV-01039,DIST-007,Normal,147343.1,2026-06-26 14:38:02,Reviewer-C,0.0,0.07,Proceed,Manager-Y,6.22,5.52,Approved,11.81,True
INV-01040,DIST-011,Normal,454792.49,2026-06-26 14:43:24,Reviewer-A,0.0,0.29,Proceed,Manager-Y,6.15,7.03,Approved,13.47,True
INV-01041,DIST-002,Normal,335072.54,2026-06-26 14:48:01,Reviewer-B,0.0,0.32,Proceed,Manager-X,4.34,14.06,Approved,18.73,True
INV-01042,DIST-006,Normal,772899.14,2026-06-26 14:59:21,Reviewer-C,0.0,0.1,Proceed,Manager-Y,0.0,0.14,Approved,0.24,True
INV-01043,DIST-002,High,191379.83,2026-06-26 15:04:14,Reviewer-A,0.0,7.65,Proceed,Manager-Y,0.0,1.48,Approved,9.14,True
INV-01044,DIST-002,Normal,694202.56,2026-06-26 15:06:32,Reviewer-B,0.0,5.91,Proceed,Manager-X,0.0,25.87,Approved,31.78,True
INV-01045,DIST-004,Normal,185644.09,2026-06-26 15:08:56,Reviewer-C,0.0,1.14,Proceed,Manager-Y,3.3,3.61,Approved,8.05,True
INV-01046,DIST-002,Normal,560977.64,2026-06-26 15:11:33,Reviewer-C,0.0,5.87,Proceed,Manager-Y,0.0,20.58,Approved,26.45,True
INV-01047,DIST-008,Normal,835721.61,2026-06-26 15:17:49,Reviewer-A,0.0,4.61,Returned,,,,Returned to Distributor,4.61,True
INV-01048,DIST-003,Normal,217889.43,2026-06-26 15:25:57,Reviewer-B,0.0,2.35,Proceed,Manager-Y,9.7,4.67,Approved,16.73,True
INV-01049,DIST-003,Normal,285579.33,2026-06-26 15:32:17,Reviewer-C,0.0,12.92,Proceed,Manager-X,0.0,18.12,Approved,31.04,True
INV-01050,DIST-010,Normal,775727.25,2026-06-26 15:34:02,Reviewer-A,0.0,4.29,Proceed,Manager-Y,4.36,6.65,Approved,15.31,True
INV-01051,DIST-001,High,525814.63,2026-06-26 15:34:05,Reviewer-B,0.0,1.77,Proceed,Manager-Y,13.47,11.43,Approved,26.68,True
INV-01052,DIST-006,Normal,426423.88,2026-06-26 15:34:21,Reviewer-B,1.51,2.83,Proceed,Manager-Y,22.08,2.58,Approved,29.0,True
INV-01053,DIST-008,Normal,629671.01,2026-06-26 15:53:30,Reviewer-A,0.0,1.96,Proceed,Manager-X,7.86,13.58,Approved,23.39,True
INV-01054,DIST-011,Normal,691740.41,2026-06-26 16:09:47,Reviewer-B,0.0,1.56,Proceed,Manager-Y,0.0,3.99,Approved,5.55,True
